title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Sustainability leadership: Conceptual foundations and research landscape","João Henrique Paulino Pires Eustachio, Adriana Cristina Ferreira Caldana, Walter Leal Filho","2023","https://doi.org/10.1016/j.jclepro.2023.137761","article","Journal of Cleaner Production","","https://openalex.org/W4380742440","yes"
"Role of Leadership in Adoption of Blockchain Technology in Small and Medium Enterprises in Saudi Arabia","Nasser Alshareef, Muhammad Nawaz Tunio","2022","https://doi.org/10.3389/fpsyg.2022.911432","article","Frontiers in Psychology","This research aims to determine the role of the leadership and potential benefits that blockchain adoption may bring to SME financing in the Kingdom, as well as the foreseeable challenges that may hinder small businesses from benefiting from the adoption of blockchain. It is interesting aspect to see how leadership manages to adopt new changes amid several challenges and threats. This article also outlines policy and regulatory trends that SMEs can save operating costs and improve efficiency, thereby increasing transparency and easier access to funds. Digital technology and creative business models have the potential to help narrow the financing gap for SMEs. E-commerce and the sharing economy provide SMEs with more market access and new business models, as well as the data-driven business prospects generated through data sharing under the framework of open banking. This study provides recommendation that there is a dire need to pay attention on the complete mechanism of the SME's in order to support them as well as promote them to show their distinction in the contribution of social and economic development. This study provides implications for the financial institutions, government agencies and society to come forward equally for the common interest.","https://openalex.org/W4225381815","yes"
"<b>The Transformation of Physical Education Teachers' Roles in the Digital Transformation of Physical Education: Logical Rationale, Realistic Dilemmas, and Promotion Strategies</b>","Yun Guo","2025","https://doi.org/10.64744/tjiss.2025.60","article","THE JOURNAL OF INTERACTIVE SOCIAL SCIENCES","In the process of the digital transformation of physical education, the transformation of teachers' roles is of great significance. It is not only the key to promoting the transformation but also an inevitable requirement for implementing the concept of ""health first"" and cultivating new talents for the times. It represents the unity of historical, value, and practical logics. Historically, technological innovation, the upgrading of educational goals, and the reconstruction of professional identity drive the evolution of teachers' roles. At the value level, it has the value of promoting educational transformation, facilitating students' development, and enhancing teachers' competence. In practice, teachers take the initiative to reshape their roles driven by the digital scenario. However, in the initial stage of the transformation, the transformation of teachers' roles faces dilemmas, such as the contradiction between role change and inertia, the predicament of multiple expectations and cognitive ambiguity, the dilemma of new role requirements and insufficient capabilities, and the situation of role disorder and weak support. To address these issues, it is necessary to cultivate teachers' role literacy and strengthen their role identity; strengthen the construction of school digital culture to optimize the ecological environment for role development; improve the mechanism of social role construction to create a favorable environment; and establish multiple guarantee mechanisms to promote the orderly transformation of teachers' roles from aspects such as professional guidance, technical platforms, and theoretical research, so as to promote the digital reform of physical education.","https://openalex.org/W4416611378","yes"
"Strategic Human Resource Practices and Employee’s Engagement: Evidence from Jordanian Commercial Banks","Ayman Jarrar","2022","https://doi.org/10.24018/ejbmr.2022.7.1.1163","article","European Journal of Business Management and Research","The study investigates the impact of strategic human resource practices on employee engagement and the mediating role of transformational leadership in the context of Jordanian 13 commercial banks. This study will be a pioneer study in Jordan that will analyze the same topic up to the researcher’s boundaries of knowledge. The research population consists of all the 13 Jordanian commercial banks, as per the website for the Association of Banks in Jordan (Association of Banks in Jordan, 2020). The number of workers in the banks is estimated at 15,553. The researcher will use the proportional stratified random sample technique. According to the population size (15,553) divided on the selected banks and depending on Sekaran`s table (Sekaran &amp; Bougie, 2016, 263), the sample size was determined based on the employees` number in each selected bank with an acceptable margin of error 5%. The sample size is 375. The unit of analysis in this study will be the employee working in Jordanian commercial banks. The study results confirm the impact of HRM on employee’s commitment and the partial mediating role of transformational leadership.","https://openalex.org/W4210872414","yes"
"The brand, the persona and the algorithm: How datafication is reconfiguring marketing work☆","Isabelle Aimé, Fabienne Berger‐Remy, Marie-Ève Laporte","2022","https://doi.org/10.1016/j.jbusres.2022.03.047","article","Journal of Business Research","","https://openalex.org/W4221089860","yes"
"Strategic change: A systematic review, synthesis, and a future research agenda","Chiara Acciarini, Paolo Boccardelli, Enzo Peruffo","2024","https://doi.org/10.1111/emre.12668","article","European Management Review","Abstract Strategic change (SC) is widely addressed in the scholarly domain and continues to gain momentum in the rapidly evolving landscape of today's business world. What are the antecedents, processes, outcomes, and who are the actors in SC? We address this question through a systematic review of SC that suggests new avenues for management research and offers important reflections for practice regarding: (i) the main factors responsible for determining SC; (ii) the principal actions and methods adopted to implement SC; (iii) the main effects associated with SC; and (iv) the actors responsible for directing SC. By synthesizing and integrating the extant research, this review develops a framework of types of antecedents (i.e., internal and external), processes (i.e., initiation, implementation, sensemaking, and sensegiving), outcomes (i.e., adaptive and disruptive), and actors (i.e., chief executive officer [CEO], board of directors, top management team [TMT], and collective leadership) of SC. Our review culminates in the development of a series potential avenues for future research.","https://openalex.org/W4401483608","yes"
"Corporate foresight for the benefit of corporates' innovation climate","Bernhard Wach, Jan Oliver Schwarz, Felix von Held","2024","https://doi.org/10.1002/ffo2.195","article","Futures & Foresight Science","Abstract Corporate foresight (CF) can be considered a future‐oriented capability that incorporates perceiving and prospecting. Extant CF‐related studies tackle the CF−innovation relationship but do not provide details on how CF relates to innovation climate. As we assume that the innovation climate of companies is a relevant antecedent to innovation, we conduct a quantitative empirical study with 147 upper‐tier managers to investigate how CF and the respective training of managers relate to a corporate's innovation climate. Results show that strong perceiving and prospecting positively influence the innovation climate, whereby prospecting is of particular importance. Further, we find that training managers in future‐oriented capabilities is only under certain circumstances (i.e., low prospecting) beneficial to the innovation climate in companies.","https://openalex.org/W4402523578","yes"
"Understanding individual-level absorptive capacity: unpacking the roles of innovative attitude and motivation in perceived academic performance of Chinese international students in South Korea","Mingyeong Jeon, Meiling Yin","2026","https://doi.org/10.3389/fpsyg.2026.1687241","article","Frontiers in Psychology","As higher education internationalizes, the number of Chinese students in Korea continues to grow; however, limited research has examined how their absorptive capacity influences perceived academic performance. This study integrates insights from knowledge management and psychology literature to investigate how Chinese students’ absorptive capacity affects perceived academic performance. Survey data from 202 Chinese students enrolled in Korean universities were analyzed using PLS-SEM, revealing that absorptive capacity positively influences perceived academic performance ( β = 0.287, p &amp;lt; 0.001), with innovative attitude partially mediating this relationship ( β = 0.204, p &amp;lt; 0.001). The moderated mediation analysis indicates that motivation ( β = 0.081, p &amp;lt; 0.05) further amplifies the link between absorptive capacity and perceived academic performance through innovative attitude. These findings suggest that external capabilities alone are insufficient to foster innovation and academic performance; instead, students’ internal learning capacity and motivation are crucial drivers of academic success.","https://openalex.org/W7130399422","yes"
"Relationship and digital competencies of individuals in value creation in the Polish digitized environment","Milena Ratajczak‐Mrozek, Marcin Wieczerzycki, Aleksandra Hauke-Lopes","2021","https://doi.org/10.15549/jeecar.v8i4.661","article","Journal of Eastern European and Central Asian Research (JEECAR)","The aim of this paper is to indicate how the relational and digital competencies of individuals impact value creation processes during a cooperation between companies in a digitized environment. The paper applies the case study method and analyzes a digitized small company operating in Poland and its cooperators (confectionery shops, end commercial businesses, and individual customers). The study contributes to the literature on individual and managerial competencies by addressing both the relational and digital competencies of individuals needed for value creation. It proposes a novel approach to the conceptualization of individuals’ relational and digital competencies needed for value creation in a digitized environment by companies from both digital and traditional industries. It also presents managerial implications and identifies the individual relational and digital competencies of Polish managers that are needed to create value in a dynamic, digitized environment.","https://openalex.org/W4200176526","yes"
"The fine line between success and failure: an analysis of open innovation projects","Marco Greco, Serena Strazzullo, Livio Cricelli et al.","2022","https://doi.org/10.1108/ejim-12-2021-0620","article","European Journal of Innovation Management","Purpose Despite the multiple calls for research on the dark side of open innovation, very few studies have approached the topic so far. This study aims to analyse successful and unsuccessful open innovation projects. Design/methodology/approach This study uses thematic analysis to describe the factors determining their (un)success. The researchers interviewed 27 managers and owners in the manufacturing sector. Then, the respondents were asked to discuss one successful and one unsuccessful open innovation project to explore the differences in triggers and setbacks, focusing on the causes that determined the failures. Findings Findings show that many interviewees are reluctant to identify failure cases, which somewhat explains the paucity of studies on the topic, and others do so when the failure is recognised by a third party (such as a public institution not granting funds to the project). This study discussed how this phenomenon is linked with the paradoxical relation between innovation success and failure. It is also found that triggers and setbacks determining the project's (un)success are markedly differently based on the technological intensity of the firm. Implications for scholars and practitioners are also drawn. Originality/value This study provides a balanced view between open innovation successes and failures to offer informative recommendations to practitioners. Furthermore, it contributes to filling the scarcity of studies related to risks and failures of open innovation projects. This gap has been addressed by studying the factors that determine the success and unsuccess of an open innovation project.","https://openalex.org/W4229024001","yes"
"Family firm ambidexterity: the influence of paradoxical tensions and the Entrepreneurial Family’s cohesion","Matthias Guffler, Alexandra Bertschi-Michel, Andreas Hack et al.","2023","https://doi.org/10.1007/s10961-022-09986-2","article","The Journal of Technology Transfer","Abstract This study presents paradoxical tensions as the ‘missing link’ at the intersection of the entrepreneurial family and family firm management: a link that crucially affects innovation-related decisions such as ambidexterity. Specifically, the study argues that the relationship between family cohesion and organizational ambidexterity within entrepreneurial family firms is mediated by paradoxical tensions (latent and salient). Drawing on survey data from 206 German family firms, support is found for the hypotheses advanced. Building on cognitive resource theory, this study demonstrates that differently perceived paradoxical tensions in entrepreneurial family firms have different meaningful effects on organizational ambidexterity. Implications for theory and future research are discussed.","https://openalex.org/W4319870515","yes"
"Tension in the data environment: How organisations can meet the challenge","Maureen Meadows, Alessandro Merendino, Sally Dibb et al.","2021","https://doi.org/10.1016/j.techfore.2021.121315","article","Technological Forecasting and Social Change","","https://openalex.org/W3210718241","yes"
"Integrating AI in Public Governance: A Systematic Review","Amal Aarab, Abdenbi El Marzouki, Omar Boubker et al.","2025","https://doi.org/10.3390/digital5040059","article","Digital","Artificial intelligence is becoming a defining force in public governance, yet many institutions still struggle to adopt it in ethical, sustainable, and scalable ways. This article reports on a systematic literature review in line with PRISMA 2020 guidelines, covering 67 peer-reviewed studies published between 2014 and 2024. The review shows that AI can help public institutions work faster and more transparently, but it also reveals several common problems. Many organizations still face fragmented data, weak connections between systems, limited digital tools, a lack of staff skills, and ethical risks such as bias and privacy concerns. To address these problems, the study introduces the AI Integration Capability Model, a framework based on the Technology Acceptance Model, Digital-Era Governance, and Dynamic Capabilities theory. The model highlights four institutional pillars: data access and interoperability, digital infrastructure and redesigned processes, workforce skills and learning capacity, and leadership and management reform. Its relevance was tested through a three-round Delphi study with 15 senior experts from Moroccan public institutions, who agreed on the feasibility and urgency of all four pillars. The findings offer policymakers practical guidance for AI adoption and outline a roadmap for aligning innovation with institutional readiness and public trust.","https://openalex.org/W4415820149","yes"
"Ambidextrous strategies in turbulent times: the experience of manufacturing SMEs during the COVID-19 pandemic","Marco Bettiol, Mauro Capestro, Eleonora Di Maria et al.","2022","https://doi.org/10.1108/ijpdlm-10-2021-0422","article","International Journal of Physical Distribution & Logistics Management","Purpose The paper refers to the framework of ambidexterity to explain the strategic paths of manufacturing SMEs in turbulent times, by investigating SMEs' strategic reaction to the COVID-19 pandemic. Design/methodology/approach The authors adopted an inductive approach methodology. Using a qualitative research method, Italian manufacturing SMEs in different industries were interviewed to outline how they have faced the negative effects of the COVID-19 by considering the strategies implemented during the pandemic. Findings The study identifies three ambidextrous strategies for manufacturing SMEs to positively overcome the COVID-19 crisis: (1) playing different roles within the same market (business-to-business and business-to-consumer) simultaneously, (2) simultaneous entrance and management of multiple markets and (3) exploiting manufacturing knowledge for exploring product and business model innovation (simultaneous learning processes). Research limitations/implications Results enrich the theoretical discussion on ambidexterity and SMEs, by stressing the strategic dimension of ambidexterity and including a more fine-grained analysis of the different firm’ strategic paths in times of crisis. Practical implications The paper provides practical suggestions for manufacturing SMEs on how they can react during turbulent times and crises by implementing ambidextrous strategies also thanks to the use of digital technologies. Originality/value This paper contributes to outlining the conditions for SMEs' resilience in the international competitive context by highlighting the perspective of ambidexterity based on the analysis of multiple case studies from manufacturing industries.","https://openalex.org/W4313366728","yes"
"The influence of artificial intelligence-driven capabilities on responsible leadership: A future research agenda","Sahadat Hossain, Marío Fernando, Shahriar Akter","2025","https://doi.org/10.1017/jmo.2025.10010","article","Journal of Management & Organization","Abstract A new form of human–machine collaborative capabilities has been called to complement traditional capabilities to ensure higher but more responsible performance. We reviewed the extant literature on leadership in the artificial intelligence context to identify the leaders’ essential artificial intelligence-driven capabilities and synthesize the systematic review findings into an integrated conceptual framework to highlight how artificial intelligence-driven organizations could lead more responsibly. We conducted the systematic review and thematic analysis based on 37 papers identified from Emerald Insight, EBSCOhost Business Source Complete, and ScienceDirect databases. We found organizational leaders require technical, adaptive, and transformational capabilities to lead in an artificial intelligence-driven disruptive organizational environment. Our findings contribute to dynamic managerial capability and responsible leadership for performance theories by showing how these three uncovered capabilities enable organizational leaders to deploy dynamic managerial capabilities – sensing, seizing and reconfiguring more responsibly.","https://openalex.org/W4411294280","yes"
"Influential Characteristics and Benefits of Cloud ERP Adoption in New Zealand SMEs: A Vendors’ Perspective","Sunchai Tongsuksai, Sanjay Mathrani, Kasuni Weerasinghe","2023","https://doi.org/10.1109/access.2023.3254500","article","IEEE Access","Cloud enterprise resource planning (ERP) systems are hosted services offering opportunities for small and medium-sized enterprises (SMEs) that often lack IT resources. Few studies have examined the adoption of cloud ERP systems in SMEs, specifically, from the perspective of cloud ERP vendors who are the domain experts. Drawing on vendors’ perspectives in the New Zealand (NZ) context, this paper evaluates the influential characteristics for adopting cloud ERP systems in SMEs. The paper uses an integrative model combining the technological, organizational, and environmental (TOE) framework with the unified theory of acceptance and use of technology (UTAUT) based on individual dimension for a holistic evaluation. Findings reveal novel characteristics including system reliability and data security that influence adoption of cloud ERP. Further, benefits are identified such as reduced cost and time for deployment, increased scalability, and improved accessibility. The paper presents new insights that can help SME managers successfully adopt cloud ERP in their firms in addition to providing practical guidelines for adoption in NZ. The development of a theoretical model integrating TOE and UTAUT is a novel approach, substantially contributing to the body of knowledge.","https://openalex.org/W4323644150","yes"
"“The person with maximum knowledge will win the race”: Conceptualizing knowledge in microbusinesses","Muhibul Haq, Julie Davies","2020","https://doi.org/10.1080/00472778.2020.1768799","article","Journal of Small Business Management","The concept of knowledge and the process of knowledge sharing in ethnic minority microbusinesses remain neglected in contemporary debates even if their role for economic development is recognized. Drawing on a culturalist view, we explore how knowledge is defined and shared in a local niche market. Thematic analysis of semistructured qualitative interviews with 32 owner-managers and 11 employee-managers reveals that, contrary to studies on larger firms, local knowledge creation and sharing narrowly based on ethnic strengths are valuable sources of competitive advantage. Our study has implications for researchers, policymakers, and practitioners in exploring, supporting, and integrating ethnic minority microbusinesses.","https://openalex.org/W3024053405","yes"
"The language and social behavior of innovators","Andrea Fronzetti Colladon, Laura Toschi, Elisa Ughetto et al.","2022","https://doi.org/10.1016/j.jbusres.2022.113317","article","Journal of Business Research","","https://openalex.org/W4296432370","yes"
"Realization and unrealization of servitization through everyday micro-level activities: The interplay between servitization practices, practitioners, and praxis","Nina Löfberg, Maria Åkesson, Per Skålén","2024","https://doi.org/10.1016/j.indmarman.2024.11.013","article","Industrial Marketing Management","In this study, the strategy-as-practice (SAP) perspective was adopted to gain a deeper understanding of how servitization is realized and unrealized through everyday micro-level activities. Three concepts that help understand servitization at the everyday micro-level were identified: (1) servitization practices, i.e. the instructions or templates that practitioners use to engage in servitization; (2) servitization practitioners, i.e. the individuals who are involved in concrete servitization work; and (3) servitization praxis, i.e. the actual activities performed. By applying these concepts to an empirical study of two manufacturing firms, this research makes three contributions to the servitization literature. First, it shows that the concepts of servitization practices, practitioners, and praxis can effectively guide future research on servitization through everyday micro-level activities. Second, it identifies specific servitization practices, practitioners, and praxis. Third, it develops a framework that describes how servitization is realized and unrealized on the everyday activity micro-level from an SAP perspective. On the basis of these contributions, propositions are put forward, and managerial implications are outlined. • The strategy-as-practice perspective was adopted to understand how servitization is realized and unrealized through micro-level activities. • This study identifies 10 servitization practices grouped into three aggregates. • This study identifies two types of servitization praxis that servitization practitioners' enactment of servitization practices result. • The study highlights the importance of practitioners and identifies three types of servitization practioners. • This paper develops a framework that explains servitization through the linkages between servitization practices, practitioners, and praxis.","https://openalex.org/W4405146146","yes"
"No Future, No Training? Explaining Cross-national Variation in the Effect of Job Tasks On Training Participation","Martin Ehlert","2020","https://doi.org/10.1007/s11577-020-00676-1","article","KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie","Abstract Access to further training among adults on the labor market is unequally distributed. In particular, workers in occupations that are likely to be replaced by machines in the future participate less in training. This is mainly because of the job tasks they conduct: workers conducting routine tasks are more likely both to be replaced and to receive less training. As a consequence, technological change may lead to further polarization on the labor market. However, this trend may be cushioned by educational and labor market institutions. In this article, to assess the impact of institutions, the association between job tasks and participation in non-formal job-related training is analyzed in 24 countries from the first and second rounds of the Program for the International Assessment of Adult Competencies (PIAAC). Multilevel regression analysis is applied to test the influence of macro variables on the task gradient in training. The results reveal that tasks are important predictors of training participation in all countries. Comparing the effects across countries, it is found that tracking in initial education increases inequality in training participation owing to abstract tasks. Vocational orientation, on the other hand, reduces the effect. Furthermore, collective bargaining coverage decreases the effects of tasks on training, whereas strong employment protection legislation increases them. This indicates that the inclusiveness of lifelong learning is already influenced by the initial educational system. Strong unions and dynamic labor markets further enhance access to additional training among vulnerable workers.","https://openalex.org/W3034437622","yes"
"Disruption and the ecosystem: The changing roles of ecosystem stakeholders in the course of disruption","Christina Öberg","2023","https://doi.org/10.1016/j.techfore.2023.122679","article","Technological Forecasting and Social Change","Digital disruption in the form of new business models may include changes to the ecosystem of a firm. This paper defines the ecosystem as external stakeholders interdependent on a focal firm, and shows how such stakeholders play different roles as disruption unfolds. Focusing on incumbent firms and their ecosystems, this paper describes and categorizes the role of ecosystem stakeholders across various stages of disruption. Two cases on the disruption caused by digitalization in the advertising sector are analyzed. A processual ecosystem stage model is developed including the following roles: reassuring, questioning, unbalancing, and settling. These roles point at the reliance on past stakeholders during disruption, and show how new stakeholders come into play. Most disruption research has focused on how new actors replace incumbent firms or the sector-level disorder. The ecosystem lens centered on an incumbent brings a fresh perspective on such firms' efforts to survive and shows how interdependencies in the ecosystem play out when disruption takes place. The processual stage model, which delineates the different roles of ecosystem stakeholders during a disruption, offers valuable new insights to the existing disruption literature.","https://openalex.org/W4381095210","yes"
"Project portfolio formation as an organizational routine: Patterns of actions in implementing innovation strategy","Miia Martinsuo, Lauri Vuorinen, Catherine P. Killen","2024","https://doi.org/10.1016/j.ijproman.2024.102592","article","International Journal of Project Management","Implementing strategy through an innovation project portfolio starts with project portfolio formation. The routine of project portfolio formation is especially influential, as it includes identifying, screening, and prioritizing the projects that shape the eventual portfolio. Comprehensive understanding of the project portfolio formation routine is important for addressing the simultaneous pressures for continuity and renewal when implementing innovation strategy. This study explores portfolio actors’ behavioral patterns in the project portfolio formation routine to understand their contextuality and implications on innovation strategy implementation. A multiple-case study with innovative companies reveals a comprehensive framework of governing and empowering actions and organization-specific patterns of actions. Differences between organizations in the combination of governing and empowering actions may be explained by innovation types, and the size and history of the organization. The behavioral patterns of project portfolio formation can provide organizations with a foundation for implementing both continuity- and renewal-oriented innovation strategies.","https://openalex.org/W4396835675","yes"
"Individual dynamic capabilities and artificial intelligence in health operations: Exploration of innovation diffusion","António Pesqueira, Maria José Sousa, Rúben Pereira","2025","https://doi.org/10.1016/j.ibmed.2025.100239","article","Intelligence-Based Medicine","This research investigates the integration of individual dynamic capabilities (IDC), artificial intelligence (AI), and the Technology Acceptance Model (TAM) within health operations to evaluate their role in fostering innovation diffusion in healthcare. A convergent, multifaceted research approach encompassing quantitative and qualitative methodologies was employed, commencing with a systematic review of the extant literature. This was then complemented by the execution of focus group sessions involving 21 participants. The main objective of this sequential exploratory design was to synthesize existing research present an empirical validation of real-world case studies, and assess AI deployment challenges that influence operational efficiency and service quality in healthcare organizations. The findings underscore the importance of IDC in advancing healthcare practices by driving cross-functional adaptation, facilitating AI implementation, and ensuring smooth operational transformation in line with healthcare standards and best practices. The findings offer valuable insights for operational and executive-level decision-makers aiming to optimize health operations by integrating IDC and AI technologies, enhancing patient care, service quality, and innovative health solutions. • Integration of AI and IDC enhances healthcare operational efficiency and regulatory compliance. •Individual dynamic capabilities foster adaptability, technological adoption, and continuous learning in healthcare operations. •AI-driven predictive analytics streamline decision-making and improve patient care outcomes. •IDC and AI synergistically optimize data interoperability and regulatory standards in healthcare systems. •Leadership commitment and cross-functional collaboration drive successful AI and IDC implementation.","https://openalex.org/W4408862063","yes"
"Crisis response strategies: a digital reluctance perspective","Tugce Nuray Saka, Esther Hormiga, Jaume Valls‐Pasola","2024","https://doi.org/10.1007/s11846-024-00822-5","article","Review of Managerial Science","Abstract This research examines the convergence of digitalisation and managerial capabilities in shaping effective crisis response strategies, with a particular focus on understanding the factors that contribute to managers’ digital reluctance. In a two-wave study conducted during the COVID-19 pandemic (2020–2022) through a Dynamic Managerial Capability (DMC) lens, we incorporate the qualitative data from managers of four coworking spaces into a theoretical model that assesses digitalisation as a determinant of DMC in crisis management. Our findings show that digital sensing, digital seizing, and digital reconfiguration capabilities effectively coordinate the survival process. Additionally, we introduce the concept of ‘digital reluctance’ as a constraint on DMC in the context of digitalisation. This behaviour stems from a combination of social, human and cognitive factors, including an avoidance of costly digital tools due to limited resources, scepticism about the ability of digital tools to address core challenges, lack of a compelling competitive advantage, intrinsic confidence in digital maturity, challenges in managing employee learning, and reluctance to sustain digital initiatives that do not yield immediate results. With a theoretical contribution to the crisis management literature, our study provides a better understanding of digital coping mechanisms, highlighting the importance of managers’ social, human and cognitive capabilities. Practically, we analyse the managerial perspectives and pathways for adopting digital technologies to survive in crisis disruptions, against liquidity and solvency threats. Finally, we outline the relevant strategies for achieving business outcomes at four different levels of leveraging digitalisation and DMC exploitation.","https://openalex.org/W4404187088","yes"
"The economic research potentials of the German Socio-Economic Panel study","Carsten Schröder, Johannes König, Alexandra Fedorets et al.","2020","https://doi.org/10.1515/ger-2020-0033","article","German Economic Review","Abstract We provide a concise introduction to a household-panel data infrastructure that provides the international research community with longitudinal data of private households in Germany since 1984: the German Socio-Economic Panel (SOEP). We demonstrate the comparative strength of the SOEP data in answering economically-relevant questions by highlighting its diverse and impactful applications throughout the field.","https://openalex.org/W3033692710","yes"
"Exploring the nexus of institutional factors and regulatory focus in driving platform-based servitization and circular economy adoption","Sayed Kifayat Shah, Jingbo Yuan, Kayhan Tajeddini et al.","2025","https://doi.org/10.1016/j.techsoc.2025.102854","article","Technology in Society","","https://openalex.org/W4408031685","yes"
"Programmed to do good: The categorical imperative as a key to moral behavior of social robots","Matthias Fink, Daniela Maresch, Johannes Gartner","2023","https://doi.org/10.1016/j.techfore.2023.122793","article","Technological Forecasting and Social Change","Social robots—such as autonomous vehicles, service robots, or healthcare robots—are designed to support tasks in a broad range of human activities. However, these robots face moral dilemmas because they must make decisions that may do good for one human but potentially inflict harm on another. We argue that Kant's categorical imperative provides a framework for algorithm-based moral decision-making. By systematically addressing ethical concerns from the outset in the development of the algorithms that steer social robots, their designers can help ensure that such robots promote the well-being of individuals, communities, and society. We conclude that those involved in the development of social robots need to embed ethics into their design and functioning. The solutions to the ethical dilemmas we advance in this paper can help improve the adoption and impact of social robots. The presented insights contribute to research, practice, and policy.","https://openalex.org/W4386322947","yes"
"Digital Capability and Sustainable Performance of Microenterprises: A Framework for Owner-Managers","Aderonke Folagbade, Joy Philip Mshelmbula, Akintunde Ayeni et al.","2024","https://doi.org/10.48028/iiprds/ijormsse.v10.i1.03","article","International Journal of Operational Research in Management Social Sciences and Education","This study explored the consequences of owner-managers' digital capability and entrepreneurial mindset on the sustainable performance of microenterprises. By creating evidence grounded in the micro foundational perspectives of dynamic capacity theory and ambidexterity theory, a conceptual framework was presented to explain how these variables interact. Conceptualizing owner-managers digital capacity as the ability to use digital tools that are relevant to their businesses after a comprehensive literature analysis and synthesis, the proposed framework offered direct and indirect channels, with the entrepreneurial mindset serving as a mediator between digital capability and sustainable performance. This study adds to the eld by offering a parsimonious model for future empirical testing and predictive analysis, while acknowledging the need for cross-context validation and the inclusion of diverse perspectives for a comprehensive understanding of the implications of digital capability in microenterprise sustainability.","https://openalex.org/W4402046900","yes"
"Knowledge transfer as a dynamic capability: a meta-analysis of its impact on organizational outcomes in international contexts","SK Tasthekur Hossain Kowshik, Yin Teng Chew, Shaun Wen Huey Lee","2025","https://doi.org/10.1080/14778238.2025.2519291","article","Knowledge Management Research & Practice","This study integrates Knowledge Management Process (KMP) and dynamic capability (DC) literature to adopt the lens of knowledge-based DC. To address an equivocal state of research, this meta-analysis examines KMP roles as preconditioned capabilities for DC-related organizational outcomes and dynamism. One hundred and twenty-nine quantitative studies within an international setting were systematically reviewed from ProQuest and Scopus. Only knowledge transfer has sufficient studies (28) to conduct a random-effects meta-analysis, highlighting theoretical gaps in understanding the cumulative, and interdependent effects of KMP functions: knowledge creation, storage, and application. This study reveals significant associations between knowledge transfer and organizational learning/absorptive capacity, and innovation. The robust meta-analysis uncovers the synthesized strength of the relation between knowledge transfer and DC-related outcomes, thereby resolving inconclusive findings of fragmented research and addressing theoretical understanding of converging KM-DC field. Between the two dynamisms studied, knowledge transfer and employee/organizational embeddedness are significantly associated. However, no significant relationship was found between knowledge transfer and distance (cultural, geographical). These findings call for future research to adopt an integrated approach by examining the processual nature of KMP as DC, and how KMP in each function itself as a pre-conditioned capability for DC development as well as contextual elements for competitive edge.","https://openalex.org/W4411838232","yes"
"A meta-analysis of knowledge hiding behavior in organizations: Antecedents, consequences, and boundary conditions","Yang Shen, Sophie Lythreatis, Sanjay Kumar Singh et al.","2024","https://doi.org/10.1016/j.jbusres.2024.114963","article","Journal of Business Research","In this meta-analysis study, we propose a comprehensive framework for investigating the factors related to knowledge-hiding (KH) behavior, and the boundary conditions in those different relationships. These factors include human resource (HR) practices, leadership, and personality traits that lead to KH behavior, as well as two types of consequences: psychological and behavioral outcomes, and performance-related outcomes. With 267 independent samples from 248 primary studies, we conducted meta-analytic correlations, relative weight analysis, meta-regression analyses, and meta-subgroup analyses. Results indicate significant relationships between HR practices, leadership styles, personality traits and KH. KH was found to significantly impact psychological and behavioral outcomes, as well as performance-related outcomes. We further examined the moderating roles of demographic and contextual factors on KH and its antecedents, as well as methodological factors on the relationship between KH and its consequences. We discussed the implications and future directions.","https://openalex.org/W4402762973","yes"
"Towards a Comprehensive Conceptualization of Relational Capabilities: an Innovation Management Perspective","Angélica Pigola, Priscila Rezende da Costa, Geciâne Silveira Porto et al.","2023","https://doi.org/10.24840/2183-0606_010.004_0001","article","Journal of Innovation Management","Relational capabilities (RC) draw upon the relational view incorporated into different approaches in competing ways. To provide a clarification of concepts to identify trends, perspectives, and future research opportunities, we conducted a literature review through a bibliometric analysis from 1979 to 2021 publications. Additionally, we highlight the most influential papers that extensively discuss RC and its influences and variations to manage innovation. Findings identify some descriptive insights about publications and the turning point article in the literature that influenced the evolution of RC under the innovation management perspective. RC intertwines into various aspects of innovation management, such as knowledge-based co-creation, learning value, collaborative strategy, innovative ecosystems, strategic management, managing partners, and organizational growth. Therefore, the stream of innovation management leads us to conceptualize RC, highlighting opportunities for further research to solidify RC’s significance. By reviewing and identifying the most influential papers and their authors and systematizing existing knowledge on RC, this research produces theoretical contributions for dynamic capabilities and innovation theory. From a practitioner standpoint, managers likely look at relational resources and strategies towards innovativeness from a new perspective understanding that relational rents exist.","https://openalex.org/W4323547428","yes"
"Establishing a Recovery Menu to Increase the Resilience of Entrepreneurs","Martina Battisti, J. Jeffrey Gish, Isabella Hatak et al.","2024","https://doi.org/10.1111/1467-8551.12827","article","British Journal of Management","Abstract Building on the Effort Recovery Model and Conservation of Resources Theory, this study provides new theoretical and empirical insights into how entrepreneurs increase their resilience by engaging in recovery experiences. Employing a longitudinal repeated survey design applied to 346 entrepreneurs, our findings reveal that control is the only recovery experience that directly influences resilience. We also uncover more complex indirect pathways through positive reappraisal and sleep. Overall, the study demonstrates that each recovery experience has a unique relationship with resilience, allowing us to theorize potential underlying mechanisms for how recovery translates into resilience. We offer practical suggestions for effective interventions addressing the recovery paradox in entrepreneurship during times of change and uncertainty.","https://openalex.org/W4396588890","yes"
