title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Digital Economy as a Factor in the Technological Development of the Mineral Sector","Vladimir Litvinenko","2019","https://doi.org/10.1007/s11053-019-09568-4","article","Natural Resources Research","Abstract This article describes the impact of the global digital economy on the technological development of the mineral sector in the world. Due to the different specifics of the legislative bases of the investigated regions, such as the USA, China, EU, and Africa, the development of digital transformation is presented on the example of the Russian Federation in the context of world trends. The article presents an analysis of the possibilities of using straight-through digital technology in prospecting, design, development, and use of mineral resources. It describes a structure promoting the development of applied digital technology through research–education centers and international competence centers. This structure would allow forming the new competencies for personnel working in the digital economy. The underfunding of the information and computing infrastructure could be a significant challenge to the digital transformation of the economy. Creating the conditions for a reliable and secure process of generating, storing, and using data is the basis for protection from the cybersecurity hazard that could act as a brake on technology advancement. This article discusses the organizational and technological priorities of the development of the mineral resource sector on the example of the Russian Federation. The challenges for the mineral resource complex resulting from global changes can be taken on through technological changes of the industry. The article gives a thorough description of issues related to technological developments in the raw materials sector, oil refining industry, development of integrated and advanced mineral processing systems, and the use of household and industrial wastes. The research presents basic technology contributing to sustainable development, starting from exploration and production forecasting and up to sustainable planning and distribution of material and energy resources based on real-time data. It also pays special attention to the possibilities of creating digital platforms for the mineral sector. Digital integration, combining research areas, personnel, processes, users, and data will create conditions for scientific and technological achievements and breakthroughs, providing scientific and economic developments in related industries and, above all, in the global mineral and raw materials market.","https://openalex.org/W2981698249","yes"
"The Futures of Europe: Society 5.0 and Industry 5.0 as Driving Forces of Future Universities","Elias G. Carayannis, Joanna Morawska","2022","https://doi.org/10.1007/s13132-021-00854-2","article","Journal of the Knowledge Economy","The concept of Society 5.0 and Industry 5.0 is not a simple chronological continuation or alternative to Industry 4.0 paradigm. Society 5.0 aims to place human beings at the midpoint of innovation, exploiting the impact of technology and Industry 4.0 results with the technological integration to improve quality of life, social responsibility and sustainability. This ground-breaking perspective has common points with the objectives of the United Nations Sustainable Development Goals. It also has major implication for universities transformations. Universities are called upon producing knowledge for new technologies and social innovation. In our paper, we argue that digitalisation opens new perspectives for universities and can become one of the main drivers of their change. Incorporating the assumptions of Society 5.0 and Industry 5.0 into the universities practices and policies will allow both universities and societies to fully benefit from digital transformation. Making the human-oriented innovation as the universities trademark and developing new cooperative models will also help to achieve sustainable priorities. The use of the Quintuple Helix Model (QHM) might foster the process of necessary transformations capacities as it integrates different perspectives and sets the stage for sustainability priorities and considerations. As far as the practical goal is concerned, the paper proposes a set of recommendations for universities aiming at developing new forms and channels of distribution of education, research and innovation within in the context of QHM and Society 5.0. We call them socially and digitally engaged model.","https://openalex.org/W4205342885","yes"
"Digital transformation toward AI-augmented public administration: The perception of government employees and the willingness to use AI in government","Michael J. Ahn, Yu‐Che Chen","2021","https://doi.org/10.1016/j.giq.2021.101664","article","Government Information Quarterly","","https://openalex.org/W4200279670","no"
"Digital Transformation and Strategy in the Banking Sector: Evaluating the Acceptance Rate of E-Services","Fotis Kitsios, Ioannis Giatsidis, Maria Kamariotou","2021","https://doi.org/10.3390/joitmc7030204","article","Journal of Open Innovation Technology Market and Complexity","Digital transformation in the banking sector is a continuous process that affects both the external and internal environment by redesigning internal processes and existing methods. There are many reasons that digital transformation takes place, such as servicing remote areas without physical branches, differentiation from competitors or reduction of operating costs. In any case, there are a lot of doubts about the acceptance of digital technologies. Thus, this article examines the acceptance rate of digital transformation in the banking sector in Greece. One hundred and sixty-one employees at Greek banks completed the survey. A Multivariate Regression Analysis was implemented to analyze the items of the Technology Acceptance Model. The findings of this paper indicate the perception of bank employees with regard to new technologies. This paper provides a practical contribution for executives of Greek banking organizations to schedule targeted educational programs to facilitate the transition to the new digital era for their employees. Executives are curious if employees are ready to accept and implement digitalization in their daily job routine. Therefore, the Technology Acceptance Model can provide answers to executives in facing these challenges.","https://openalex.org/W3201092560","yes"
"How can SMEs successfully navigate VUCA environment: The role of agility in the digital transformation era","Ciro Troise, Vincenzo Corvello, Abby Ghobadian et al.","2021","https://doi.org/10.1016/j.techfore.2021.121227","article","Technological Forecasting and Social Change","","https://openalex.org/W3202340916","yes"
"The Relationship between Sustainable Development and Digital Transformation: Bibliometric Analysis","Aleksy Кwilinski","2023","https://doi.org/10.34021/ve.2023.06.03(4)","article","Virtual Economics","Digital transformation is becoming an integral component of sustainable development for different scales of activity: meta-, mega-, macro, meso-, and microlevels. The aim of the article is to identify the relationship between sustainable development and digital transformation by characterising the evolution of key patterns of scientific publications on this issue. The goal is achieved by forming a relevant sample of scientific articles based on the identification of periods of publication activity, as well as by performing bibliometric analysis of keywords coincidence to identify promising areas of research in this area. On the one hand, categories such as ""sustainable development"" or ""sustainability"" and, on the other hand, categories describing digital transformation. The generated sample of publications for the study includes 9,527 articles and conference papers indexed by the scientific metrics database Scopus for the period 1990-2023. The bibliometric analysis and visualisation of its results were carried out using the VOSviewer software product. On the basis of the visualisation maps, five clusters were identified and characterised based on the meaningful coincidence of keywords in articles and five stages of evolutionary development of the issues of sustainable development and digitalisation. Based on the analysis of empirical data, exponential growth in the number of publications in the context of the relationship between digital technologies and economic, environmental and social sustainability was confirmed (the annual increase in the number of articles on this topic is 36%). The results of the analysis can be used in future research related to sustainable development and digital transformation.","https://openalex.org/W4388950523","yes"
"Balancing skills in the digital transformation era: The future of jobs and the role of higher education","Vera G. Goulart, Lara Bartocci Liboni, Luciana Oranges Cezarino","2021","https://doi.org/10.1177/09504222211029796","article","Industry and Higher Education","Developing human resources and matching job profiles are essential tasks to promote economic and social growth. The technology-related job market has undergone significant changes over recent years, mainly due to technological advances that have pushed industry toward new demands for skilled professionals. This change in required skills and competencies has led to a gap between what companies need and the professional profiles that are available in the job market. Technology companies are often unable to find an employee who meets the required profile, resulting in financial loss and extra training expenses. It is therefore essential that higher education in technology is reconsidered to address job market demands. Thus the goal of this work is to evaluate the relationship between the professional profile required by information technology (IT) companies and what students are taught on IT-related programs in higher education institutions (HEIs). The authors adopt a systemic perspective in three different qualitative approaches. They cross-check and link data on educational curricula acquired from interviews with IT human resource managers (HRMs) and student focus groups. The analysis reveals that HEIs must go beyond the transfer of knowledge and technical qualification in IT, promoting a comprehensive education that incorporates personal development goals, with a focus on developing social and emotional skills. The study focuses on the emerging economy of Brazil and presents findings from which other developing countries can learn. The results reveal the critical role of soft skills in the professional development and employability of students and the associated challenge for technical education. In conclusion, the authors also highlight the importance of partnerships between HEIs and HRMs as a fundamental strategy to fulfill the current skills gap.","https://openalex.org/W3182537641","yes"
"Strategic action fields of digital transformation","Marc K. Peter, Corin Kraft, Johan Lindeque","2020","https://doi.org/10.1108/jsma-05-2019-0070","article","Journal of strategy and management","Purpose The purpose of this paper is to capture the collective understanding of digital transformation (DT) across Swiss businesses and establish a reference framework based on the strategic action field (SAF) theory. Design/methodology/approach A number of Swiss associations provided their databases for an online survey. The large sample includes 2,590 participants from 1,854 organisations and delivered over 4,200 descriptions of DT, categorised into seven SAFs. A cross tabulation of SAF combinations by firm size identified 127 possible SAF combinations which constitute the common understanding of DT. Findings The data set allowed the identification of SAFs and the conceptualisation of DT based on a shared understanding. Drivers of digital transformation are: process engineering, new technologies and digital business development, supported by digital leadership and culture, the cloud and data, customer centricity and digital marketing. Research limitations/implications For practitioners, the study provides the SAFs that should be considered for DT strategies. For academic scholars, a unique data set has allowed the study of DT by analysing action field combinations, revealing a nuanced constellation of SAFs. Limitations are the focus on Swiss organisations and a convenience sample for collecting the analysed data. Originality/value For the first time, the shared understanding of DT in Swiss businesses – based on SAFs – has allowed a conceptualisation of DT in order to provide guidance to businesses managers and employees.","https://openalex.org/W3003418927","yes"
"Sustaining Enterprise Operations and Productivity during the COVID-19 Pandemic: “Enterprise Effectiveness and Sustainability Model”","Bojan Obrenovic, Jianguo Du, Danijela Godinić et al.","2020","https://doi.org/10.3390/su12155981","article","Sustainability","The research explores key factors impacting enterprise operational sustainability and the ability to transcend adversity during different stages of a crisis, such as the COVID-19 pandemic. The current study draws from the Theory of Crisis Management Teams, the Stakeholder Theory, and the Distributed Cognition Theory to build an “Enterprise Effectiveness and Sustainability Model during Pandemic.” Existing theoretical background joint with contemporary success case studies helped to identify the essential aspects and strategies enterprises should employ to survive and thrive during crisis and post-crisis. We have conceptualized an innovative approach to COVID-19 from the perspective of organizational characteristics, operations, digital transformation, and financial planning. The findings suggest that enterprises having distributed leadership, workforce and adaptive culture sustain business operations during a pandemic. Furthermore, resilient enterprises allow for more informed and decentralized decision-making. Prosperous organizations leverage Internet and Communication Technology (ICT) and integrate Intranet, social media, and online communication platforms into their daily business routines, as this helps to establish trust and build bonds with employees, stakeholders, and customers during and post-crisis. Finally, balancing between the stockpiling of resources and resiliency is crucial in anticipation of a crisis. Therefore, we conclude that enterprises with financial contingency plans sustain their business operations during a pandemic.","https://openalex.org/W3044606584","yes"
"Mapping citizen science contributions to the UN sustainable development goals","Dilek Fraisl, Jillian Campbell, Linda See et al.","2020","https://doi.org/10.1007/s11625-020-00833-7","article","Sustainability Science","Abstract The UN Sustainable Development Goals (SDGs) are a vision for achieving a sustainable future. Reliable, timely, comprehensive, and consistent data are critical for measuring progress towards, and ultimately achieving, the SDGs. Data from citizen science represent one new source of data that could be used for SDG reporting and monitoring. However, information is still lacking regarding the current and potential contributions of citizen science to the SDG indicator framework. Through a systematic review of the metadata and work plans of the 244 SDG indicators, as well as the identification of past and ongoing citizen science initiatives that could directly or indirectly provide data for these indicators, this paper presents an overview of where citizen science is already contributing and could contribute data to the SDG indicator framework. The results demonstrate that citizen science is “already contributing” to the monitoring of 5 SDG indicators, and that citizen science “could contribute” to 76 indicators, which, together, equates to around 33%. Our analysis also shows that the greatest inputs from citizen science to the SDG framework relate to SDG 15 Life on Land, SDG 11 Sustainable Cities and Communities, SDG 3 Good Health and Wellbeing, and SDG 6 Clean Water and Sanitation. Realizing the full potential of citizen science requires demonstrating its value in the global data ecosystem, building partnerships around citizen science data to accelerate SDG progress, and leveraging investments to enhance its use and impact.","https://openalex.org/W3038187379","yes"
"Digital Transformation and Knowledge Management in the Public Sector","Ana Maria Alvarenga, Florinda Matos, Radu Godina et al.","2020","https://doi.org/10.3390/su12145824","article","Sustainability","Digitizing public services is, at the moment, an essential necessity for numerous governments around the world. An improved government through digitization will not only have a growing effect on businesses, but it will also be able to intensify citizen engagement and push for economic growth. During the last 10 years more countries have progressively begun to provide digital services to their citizens. Therefore, in order to address this development, the purpose of this paper is to analyze the evolution of the digital government literature in order to describe the aspects of digital transformation in the public sector and how it is related to knowledge management. In this study the methodology is quantitative and it is based on a review and a survey made with the main goal being the estimation from several collected data on how the digital transformation process in the Public Administration takes place and what its relationship is with knowledge management. The review study is based on articles found on Scopus database and it addresses the role that digital government research plays in the theory and practice of knowledge management. In the survey study, 54 employees working for the services of the two governmental areas of the Portuguese Ministry of the Environment were surveyed. The results show that the research on the theme is still at an exploratory stage due to the lack of studies relating digital government to knowledge management effectiveness in the public sector. The results also show that the success of digital government seems to be related with the quality of the organizations’ knowledge management, complementing each other for significant improvements in the public sector. In terms of originality, this study aims to contribute and stimulate data-driven discussions regarding the impacts of the digital transformation in the public sector and their relation with the implementation of knowledge management practices. The results offer insights into future research needs.","https://openalex.org/W3043029622","yes"
"Sustainable Development of Human Resources in Globalization Period","Zuzana Štofková, Viera Šukalová","2020","https://doi.org/10.3390/su12187681","article","Sustainability","The article deals with human resource management, its theoretical principles, and its use in practice in the era of globalization. The main goal of this paper is to analyze and describe human resource management focused on the process of human resource development and education. The article shows how the principles are applied in a selected Information-Communication Technologies (ICT) company in Slovakia as an attractive employer who is interested in satisfaction, education, and growth of its employees, thus employer branding. The data was collected through a questionnaire survey with employees in the selected company. Secondary data from corporate sources were used, too. The aim of the survey was to point out the human resources management in a selected company and to examine the perception of the impact of employees development on their performance and to design effective approaches to personnel development in a selected company with an impact on employee performance. The aim of the survey was to find out whether there was a dependence between the subjectively perceived performance of the employees and individual aspects, which are the completion of technical training programs, individual evaluation of the employee, relocation of the employee, and the number of completed training activities. A questionnaire survey was used to achieve this goal.","https://openalex.org/W3086225317","yes"
"Digital transformation: conceptual framework","Natalja Verina, Jeļena Titko","2019","https://doi.org/10.3846/cibmee.2019.073","article","","Purpose – the main goal of the current research was to provide a deep understanding of the concept of digital transformation, specifying its key elements/components/categories. Research methodology – an analysis of the textual information was performed, applying various techniques in the framework of the content analysis. Information database included 30 definitions of the term “digital transformation” and the related terms proposed by academicians and organizations. Findings – the analysis of the text segments of the investigated concept yielded three categories of digital transformation in business; 1) technologies, 2) processes and management, 3) people. Based on the research results, the conceptual model of digital transformation was created. Research limitations – the research was limited by the number of the analyzed definitions, as well as by the variety of methods applied. Practical implications – the research instrument for a survey among business sector representatives can be developed using the findings of the given study, in particular, for structuring the questionnaire’s blocks. Originality/Value – the current research provides a platform for further empirical investigation of the level of a company’s digital transformation","https://openalex.org/W2943915380","yes"
"Digital Transformation on Enterprise Green Innovation: Effect and Transmission Mechanism","Hua Feng, Fengyan Wang, Guomin Song et al.","2022","https://doi.org/10.3390/ijerph191710614","article","International Journal of Environmental Research and Public Health","With the development of blockchain, big data, cloud computing and other new technologies, how to achieve innovative development and green sustainable development in digital transformation has become one of the key issues for enterprises to obtain and maintain core competitiveness. However, little of the literature has paid attention to the impact of digital transformation on enterprise green innovation. Using the data of Chinese A-share listed companies from 2010 to 2020, this paper empirically analyzes the impact of enterprise digital transformation on green innovation and its transmission mechanism, by constructing double fixed-effect models. The results show that digital transformation has remarkably promoted the green innovation of enterprises. R&D investment, government subsidies, and income tax burden have played a conductive role between digital transformation and enterprise green innovation. Furthermore, digital transformation can significantly promote the high-quality green innovation of enterprises and also plays a more significant role in promoting the green innovation of high-tech enterprises and state-owned enterprises. A robustness test is carried out by using the lag data and changing the measurement methods of the dependent variable and independent variables, and the research conclusions are still valid. Based on resource-based theory and dynamic capability theory, this paper reveals the impact path of digital transformation on enterprise green innovation, further expanding the research field of digital transformation and enriching the research on the influencing factors of enterprise green innovation. This paper provides policy suggestions for the government to improve the enterprise green innovation level by increasing government subsidies and providing tax incentives and also provides reference for digital transformation enterprises to accelerate green innovation by increasing R&D investment, obtaining government subsidies, and acquiring tax policy support.","https://openalex.org/W4293103582","yes"
"The impact of digital transformation on talent management","José Manuel Montero Guerra, Ignacio Danvila del Valle, Mariano Méndez-Suárez","2022","https://doi.org/10.1016/j.techfore.2022.122291","article","Technological Forecasting and Social Change","The digital transformation of companies involves a set of substantial changes in all areas of the organization. This study analyses the influence of digital transformation on talent management processes. In an effort to determine whether companies make different investments in each, we analyse talent management by separating the variables that attract and retain talent. The sample under study is made up of 314 Spanish companies who are currently undergoing the process of digital transformation. Company data were obtained through a questionnaire answered by managers of these organizations. The statistical technique used to test the model assumptions was a structural equation model. The results obtained lead us to accept the model hypotheses. The organizational changes brought about by digital transformation are thus seen to influence talent management and to attract and retain talent.","https://openalex.org/W4313367088","yes"
"Digital transformation, smart technologies, and eco-innovation are paving the way toward sustainable supply chain performance","Syed Abdul Rehman Khan, Zeeshan Ahmad, Adnan Ahmed Sheikh et al.","2022","https://doi.org/10.1177/00368504221145648","article","Science Progress","The world has limited resources and resource depletion has been a serious concern for many years. To ensure that ecological balance is maintained, the United Nations has developed 17 Sustainable Development Goals (SDGs). This study attempts to meet the 12th SDG of ""responsible production and consumption"" and provide a guideline to manufacturing organizations in Pakistan. Many scholars have examined the role of different technologies on sustainable performance. However, research using eco-innovation (EI), digital transformation (DT), and smart technologies (ST) is still scarce. The current study develops the conceptual model based on the resource-based view (RBV) and technology, organization, and environment (TOE) theories, and using a simple random sampling technique, valid data from 375 professionals in the manufacturing industry is collected to test the relationship between sustainable development strategy (SDS), EI, DT, ST, and sustainable supply chain performance (SSCP). The results indicate strong positive relationships between SDS, EI, DT, ST, and SSCP. Results indicate that even if organizations are executing SDS and EI, without DT and ST, organizations cannot achieve SSCP. Therefore, it is recommended to the managers that they must apply DT and ST to guarantee their pursuit of achieving sustainable performance and contribution toward SDGs.","https://openalex.org/W4312761918","yes"
"Opinion Paper: “So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy","Yogesh K. Dwivedi, Nir Kshetri, Laurie Hughes et al.","2023","https://doi.org/10.1016/j.ijinfomgt.2023.102642","article","International Journal of Information Management","Transformative artificially intelligent tools, such as ChatGPT, designed to generate sophisticated text indistinguishable from that produced by a human, are applicable across a wide range of contexts. The technology presents opportunities as well as, often ethical and legal, challenges, and has the potential for both positive and negative impacts for organisations, society, and individuals. Offering multi-disciplinary insight into some of these, this article brings together 43 contributions from experts in fields such as computer science, marketing, information systems, education, policy, hospitality and tourism, management, publishing, and nursing. The contributors acknowledge ChatGPT’s capabilities to enhance productivity and suggest that it is likely to offer significant gains in the banking, hospitality and tourism, and information technology industries, and enhance business activities, such as management and marketing. Nevertheless, they also consider its limitations, disruptions to practices, threats to privacy and security, and consequences of biases, misuse, and misinformation. However, opinion is split on whether ChatGPT’s use should be restricted or legislated. Drawing on these contributions, the article identifies questions requiring further research across three thematic areas: knowledge, transparency, and ethics; digital transformation of organisations and societies; and teaching, learning, and scholarly research. The avenues for further research include: identifying skills, resources, and capabilities needed to handle generative AI; examining biases of generative AI attributable to training datasets and processes; exploring business and societal contexts best suited for generative AI implementation; determining optimal combinations of human and generative AI for various tasks; identifying ways to assess accuracy of text produced by generative AI; and uncovering the ethical and legal issues in using generative AI across different contexts.","https://openalex.org/W4360620450","yes"
"Organizational mindfulness towards digital transformation as a prerequisite of information processing capability to achieve market agility","Huanli Li, Yun Wu, Dongmei Cao et al.","2019","https://doi.org/10.1016/j.jbusres.2019.10.036","article","Journal of Business Research","","https://openalex.org/W2991808305","yes"
"Artificial Intelligence and Business Strategy towards Digital Transformation: A Research Agenda","Fotis Kitsios, Maria Kamariotou","2021","https://doi.org/10.3390/su13042025","article","Sustainability","In the past decade, current literature and businesses have drawn attention to Artificial Intelligence (AI) tools and in particular to the advances in machine learning techniques. Nevertheless, while the AI technology offers great potential to solve difficulties, challenges remain implicated in practical implementation and lack of expertise in the strategic usage of AI to create business value. This paper aims to implement a systematic literature review analyzing convergence of the AI and corporate strategy and develop a theoretical model incorporating issues based on the existing research in this field. Eighty-one peer-reviewed articles were discussed on the basis of research methodology from Webster and Watson (2002). In addition to gaps in future research, a theoretical model is developed, discussing the four sources of value creation: AI and Machine Learning in organizations; alignment of AI tools and Information Technology (IT) with organizational strategy; AI, knowledge management and decision-making process; and AI, service innovation and value. These outcomes lead to both theoretical and managerial viewpoints, with extensive possibilities to generate new methods and types of management practices.","https://openalex.org/W3130265534","yes"
"Demoethical Model of Sustainable Development of Society: A Roadmap towards Digital Transformation","Rinat Zhanbayev, Muhammad Irfan, Anna Shutaleva et al.","2023","https://doi.org/10.3390/su151612478","article","Sustainability","This study aims to explore a demoethical model for sustainable development in modern society. It proposes an approach that focuses on organizing activities to improve sustainable development. Specifically, it presents a demoethical model relevant to Society 5.0 and Industry 5.0 organizations. The objective is to identify demoethical values that can drive sustainable development in the era of digitalization. Through a literature review and analysis, this study identifies key components of the demoethical model and provides practical recommendations for stakeholders involved in digital transformation. The analysis of demoethical norms and phenomena, such as education, nurturing, mind, knowledge, science, and honest work, has enabled the identification of values that align with sustainable development in society. The results of the study demonstrate that the notion of a demoethical foundation for sustainability is rooted in the concept of spirituality as the basis for a new societal development scenario and its relationship with nature. The study shows that ideas about the demoethical basis of sustainability are based on the priority of spirituality as the basis of a new scenario for the development of society, as well as the integration of demographic, socio-economical, and ecological components in system-wide modeling.","https://openalex.org/W4385949430","yes"
"Digital transformation as an interaction-driven perspective between business, society, and technology","Ziboud Van Veldhoven, Jan Vanthienen","2021","https://doi.org/10.1007/s12525-021-00464-5","article","Electronic Markets","","https://openalex.org/W3134151110","yes"
